gender;d_age;attractive_o;sinsere_o;intelligence_o;funny_o;ambitous_o;attractive_partner;sincere_partner;intelligence_partner;funny_partner;ambition_partner;exercise;clubbing;tv;shopping;interests_correlate;like;match
1;7;10;10;10;10;10;8;9;8;5;9;8;7;5;6;-44;8;0
1;1;5;6;8;5;8;8;7;9;7;9;7;5;8;8;-47;8;0
0;5;7;6;7;7;7;6;8;9;8;8;5;7;4;2;-52;8;0
0;8;4;8;6;3;6;8;8;8;8;8;6;5;6;5;-57;8;0
0;3;7;6;6;6;6;10;10;10;10;10;9;0;7;2;-57;8;0
1;0;6;8;6;6;6;10;10;10;10;10;5;5;9;9;-58;8;0
1;10;5;6;5;5;5;9;9;8;10;8;5;6;5;6;-58;8;0
0;6;2;10;10;7;10;7;5;9;8;9;5;7;1;2;87;7;0
1;7;7;7;7;7;7;7;8;9;9;7;5;9;5;5;85;7;0
1;5;8;7;7;7;7;9;8;6;6;6;6;9;1;4;85;7;0
0;7;7;8;9;9;7;7;7;7;7;7;2;6;2;2;85;7;0
1;4;7;8;9;9;7;8;10;9;10;8;9;8;8;9;83;7;0
0;1;4;6;7;6;6;2;7;9;6;7;8;8;6;8;83;7;0
0;2;3;4;6;4;5;9;8;7;6;7;2;3;1;1;83;7;0
1;5;8;8;7;8;6;5;7;8;7;7;9;6;1;3;82;7;0
0;1;9;7;6;6;6;6;8;7;4;5;7;6;8;10;81;7;0
0;4;7;8;8;6;8;5;9;9;9;9;6;8;6;9;79;7;0
0;2;8;8;8;8;9;5;8;7;8;5;7;6;8;10;78;7;0
1;0;6;8;8;7;7;6;9;8;6;7;4;1;6;7;78;7;0
0;0;6;9;8;6;7;6;8;8;7;7;7;2;5;7;78;7;0
0;4;7;6;5;5;5;4;10;9;7;6;5;5;1;2;78;7;0
1;2;7;8;8;7;8;9;8;8;5;6;4;3;1;5;77;7;0
1;8;7;10;9;9;8;7;8;8;7;7;7;9;6;5;76;7;0
0;8;7;8;8;7;7;7;10;9;9;8;4;7;6;4;76;7;0
0;1;7;9;8;8;8;7;7;7;7;7;7;6;2;3;76;7;0
0;3;7;7;10;9;9;7;9;9;7;6;2;8;1;2;76;7;0
0;2;5;8;7;6;6;7;6;7;6;8;7;2;5;7;75;7;0
0;4;2;2;2;2;2;7;10;9;9;6;10;1;5;10;74;7;0
0;1;8;7;8;3;6;7;8;7;5;7;6;5;3;6;73;7;0
0;6;3;2;6;2;2;9;8;8;7;7;2;6;2;1;73;7;0
1;4;5;8;8;7;9;8;7;9;5;5;4;5;9;10;72;7;0
0;14;7;9;8;7;7;7;6;7;6;9;7;2;5;7;72;7;0
0;1;5;8;8;7;7;6;8;5;6;5;4;2;5;7;72;7;0
0;2;3;7;8;6;8;6;8;7;6;7;7;6;4;5;72;7;0
1;5;7;7;6;5;5;6;6;6;6;7;5;3;3;5;72;7;0
1;6;8;8;9;10;9;5;9;7;5;8;9;6;1;3;72;7;0
1;3;10;9;10;10;10;6;6;6;7;7;7;6;7;7;71;7;0
1;1;5;9;9;8;7;7;7;7;7;7;5;9;5;5;71;7;0
1;11;7;7;85;65;9;4;8;8;5;7;9;9;1;5;71;7;0
0;11;4;3;6;3;6;7;8;9;7;7;3;4;6;3;71;7;0
0;2;3;9;10;4;9;8;6;4;6;8;6;7;1;3;71;7;0
1;2;8;6;4;6;8;3;9;10;4;9;9;6;1;3;71;7;0
0;1;7;7;7;7;7;5;9;9;8;7;7;9;1;1;71;7;0
0;2;8;10;8;7;8;7;7;7;7;6;7;7;5;6;69;7;0
1;2;7;7;7;7;6;8;10;8;7;8;4;5;6;3;69;7;0
1;1;7;6;7;6;6;6;7;9;5;9;9;6;1;3;69;7;0
0;1;4;4;8;2;10;5;4;3;2;5;8;8;6;8;68;7;0
0;1;4;3;4;2;3;6;8;7;6;8;2;3;1;1;68;7;0
0;4;7;5;6;7;5;4;6;7;7;7;5;9;6;8;67;7;0
0;8;7;9;9;7;8;6;8;6;7;8;9;8;4;6;67;7;0
0;2;6;7;6;6;6;4;7;7;7;7;5;8;3;6;67;7;0
1;8;6;8;6;7;8;7;9;9;7;8;6;7;8;5;67;7;0
1;4;4;6;7;7;7;7;5;6;7;5;9;9;1;5;67;7;0
0;0;3;8;8;3;7;8;7;7;8;7;8;1;8;4;67;7;0
1;4;8;9;8;10;7;7;8;8;9;8;8;8;6;9;66;7;0
0;2;8;8;8;8;8;6;8;8;7;7;7;2;5;7;66;7;0
0;4;6;8;7;3;3;5;8;7;7;8;7;5;2;6;66;7;0
1;2;6;8;8;7;7;8;8;8;8;8;3;4;6;5;66;7;0
1;6;4;7;7;5;5;9;8;10;9;8;8;5;2;4;66;7;0
0;5;6;8;8;7;8;9;9;9;9;9;6;8;6;9;65;7;0
0;4;3;8;8;4;8;8;7;7;6;6;2;5;9;7;65;7;0
1;2;9;8;9;9;9;3;8;8;6;7;7;7;7;7;65;7;0
0;0;4;7;8;4;6;8;9;7;7;7;6;5;7;7;65;7;0
1;4;8;8;8;8;8;4;10;10;6;8;10;7;4;7;65;7;0
1;3;5;10;10;9;9;6;7;8;8;9;4;8;3;7;65;7;0
1;1;7;8;8;7;6;1;10;10;7;10;1;8;6;5;65;7;0
1;0;4;6;5;4;5;8;8;8;7;7;7;3;6;5;65;7;0
1;4;6;5;6;2;5;4;10;10;9;8;5;9;5;5;65;7;0
0;3;5;7;7;5;10;8;8;8;8;7;7;6;4;5;65;7;0
1;1;6;7;9;7;8;7;4;9;6;7;1;3;4;9;64;7;0
0;8;8;8;8;8;8;6;8;8;6;6;4;8;4;8;64;7;0
1;10;5;5;6;5;6;8;10;10;9;9;5;6;8;7;64;7;0
1;6;6;8;9;9;9;7;8;8;8;8;9;7;5;7;64;7;0
0;1;6;10;9;7;8;6;7;7;7;7;7;8;3;7;64;7;0
0;4;4;7;9;3;5;8;7;8;8;8;5;8;5;5;64;7;0
0;6;7;8;8;8;8;6;8;9;9;9;10;8;3;3;64;7;0
0;1;7;8;8;8;6;6;8;8;8;8;10;1;10;10;63;7;0
0;30;6;8;9;6;8;7;4;4;6;4;5;8;3;6;63;7;0
1;5;6;7;8;7;5;6;6;7;7;9;9;5;5;5;63;7;0
0;2;6;6;9;8;8;5;7;9;7;5;9;5;3;5;63;7;0
0;5;6;6;5;5;5;6;6;6;6;6;8;8;3;3;63;7;0
0;5;6;6;7;7;9;6;7;8;7;5;4;7;2;2;63;7;0
0;5;7;8;8;7;8;8;8;8;6;6;7;6;8;10;62;7;0
1;5;8;8;8;6;6;7;8;8;7;8;6;8;6;9;62;7;0
0;1;5;5;6;3;5;5;7;8;7;8;7;7;2;7;62;7;0
1;3;5;7;5;7;6;6;3;9;5;9;3;10;4;4;62;7;0
1;2;5;10;9;7;6;7;8;8;7;8;8;3;4;1;62;7;0
0;3;3;4;6;7;5;8;10;10;10;7;10;1;5;10;61;7;0
1;6;8;7;7;7;6;7;7;7;7;6;5;9;8;9;61;7;0
1;2;9;10;10;9;9;8;7;7;7;7;9;3;4;4;61;7;0
1;1;4;7;7;4;5;5;10;9;6;9;9;6;1;3;61;7;0
1;4;5;4;6;4;6;7;10;8;8;8;9;1;10;10;59;7;0
1;3;6;6;6;6;5;6;8;9;8;8;7;7;7;9;59;7;0
0;2;9;7;8;8;8;5;5;5;5;5;9;9;2;9;59;7;0
0;1;1;4;6;3;6;7;9;8;7;5;6;5;7;7;59;7;0
1;2;5;5;5;5;5;9;7;8;8;8;7;7;4;6;59;7;0
0;3;4;8;7;4;5;8;8;8;6;6;6;5;3;6;59;7;0
1;1;5;8;7;7;8;8;7;9;9;8;10;4;8;5;59;7;0
1;7;6;5;5;3;5;7;7;8;6;5;7;7;6;5;59;7;0
0;5;6;8;7;5;6;7;10;8;8;7;2;2;5;5;59;7;0
0;5;8;9;10;6;10;7;8;7;8;7;10;8;3;5;59;7;0
1;4;6;8;6;6;4;9;5;9;9;9;7;3;3;5;59;7;0
1;1;10;10;10;9;10;7;8;8;8;8;9;1;2;5;59;7;0
1;1;4;6;6;5;6;7;6;7;8;7;3;8;2;4;59;7;0
0;6;10;8;8;8;10;6;10;9;10;9;10;1;5;10;58;7;0
0;4;4;6;7;6;7;9;4;6;7;6;6;8;8;9;58;7;0
1;2;8;9;7;7;5;6;7;8;7;9;7;8;9;8;58;7;0
1;6;6;10;9;10;9;10;8;8;8;10;5;6;8;7;58;7;0
1;6;3;6;6;2;7;6;7;9;8;9;6;8;5;6;58;7;0
0;1;6;8;7;4;8;6;9;6;6;6;9;5;5;5;58;7;0
0;5;5;6;7;5;5;5;7;6;5;7;3;9;1;2;58;7;0
0;1;7;9;9;8;8;8;8;8;7;6;2;1;1;2;58;7;0
0;6;9;9;10;10;7;8;7;9;6;9;4;7;1;1;58;7;0
1;2;4;6;6;5;5;10;8;7;7;9;6;7;9;9;57;7;0
1;6;8;8;8;8;8;4;7;7;7;7;1;3;4;9;57;7;0
0;5;7;6;7;5;7;7;9;9;9;7;8;7;8;7;57;7;0
0;7;5;6;5;5;7;7;8;9;7;8;5;7;6;7;57;7;0
1;4;6;7;7;7;6;5;3;9;10;9;7;7;1;5;57;7;0
1;5;3;6;6;5;4;8;5;6;9;4;6;7;6;4;57;7;0
0;3;5;7;7;7;8;9;8;8;8;8;8;3;5;4;57;7;0
0;2;9;9;9;9;9;8;8;8;7;8;10;8;3;3;57;7;0
1;3;7;10;8;7;5;6;7;7;6;7;10;6;6;7;56;7;0
0;3;6;7;7;6;7;7;10;8;7;5;2;2;5;5;56;7;0
1;3;6;8;6;6;5;7;7;8;7;9;4;7;4;5;56;7;0
1;3;7;7;9;8;7;7;7;7;9;8;9;1;2;5;56;7;0
0;3;7;7;7;9;8;7;7;9;8;7;5;8;1;1;56;7;0
1;5;8;7;8;9;7;7;7;8;8;6;9;7;5;7;55;7;0
1;3;6;6;6;6;6;2;5;9;2;9;7;3;3;5;55;7;0
1;10;9;8;8;6;7;6;10;9;8;8;9;1;2;5;55;7;0
0;5;7;7;6;5;5;7;6;8;5;5;5;3;5;3;55;7;0
0;6;3;4;6;6;7;8;8;7;7;6;8;5;3;3;55;7;0
0;6;4;10;9;8;9;6;8;9;6;7;3;9;1;2;55;7;0
0;6;5;8;8;5;8;9;8;9;8;9;5;7;1;2;55;7;0
0;3;4;7;8;4;5;7;8;10;1;10;10;4;7;10;54;7;0
1;3;6;9;8;7;8;6;8;8;7;8;7;5;9;9;54;7;0
1;7;7;8;9;9;9;4;10;10;6;10;10;6;8;9;54;7;0
1;1;7;8;10;7;7;7;8;7;8;5;8;5;9;8;54;7;0
0;2;6;7;8;6;6;7;7;6;6;6;5;4;8;7;54;7;0
1;9;6;7;8;7;7;6;9;8;6;6;4;8;3;7;54;7;0
1;2;4;6;8;7;8;10;7;5;5;5;7;1;6;6;54;7;0
1;22;9;8;9;8;8;7;7;8;6;8;1;9;6;5;54;7;0
0;1;6;7;6;6;5;8;6;6;6;6;2;1;1;2;54;7;0
0;3;6;8;7;6;6;7;9;8;7;8;10;1;10;10;53;7;0
1;1;8;6;6;8;6;5;8;8;8;8;7;8;5;9;53;7;0
1;2;8;9;8;10;9;7;7;7;8;8;7;8;9;8;53;7;0
1;1;7;6;7;6;5;8;8;8;8;10;9;7;7;8;53;7;0
1;3;5;9;10;7;8;5;8;8;8;7;5;5;6;8;53;7;0
1;2;5;7;6;4;5;8;9;9;8;8;5;6;8;7;53;7;0
1;2;7;9;9;9;8;8;7;7;7;8;5;6;8;7;53;7;0
0;4;7;6;6;5;5;8;5;5;7;7;7;7;2;7;53;7;0
1;9;3;3;8;5;7;7;7;9;7;4;7;7;6;5;53;7;0
1;1;5;3;4;2;5;7;7;8;9;9;7;3;6;5;53;7;0
1;3;3;6;6;4;5;8;8;8;6;9;6;9;1;4;53;7;0
0;2;5;7;8;5;8;2;8;8;7;8;5;3;5;3;53;7;0
0;3;5;8;8;8;7;5;9;10;7;8;5;8;2;3;53;7;0
0;1;8;8;8;8;10;7;6;7;6;5;7;6;2;3;53;7;0
0;1;5;8;8;8;8;8;6;6;8;6;2;6;2;2;53;7;0
1;2;10;10;10;10;10;6;7;7;7;7;8;3;4;1;53;7;0
1;0;10;10;10;10;10;3;6;8;7;8;4;8;8;10;52;7;0
1;5;5;6;8;5;8;7;8;7;9;6;5;4;6;10;52;7;0
1;3;8;5;8;7;9;2;7;9;6;3;1;3;5;10;52;7;0
1;5;6;8;8;7;6;4;10;10;10;10;10;6;8;9;52;7;0
1;6;9;7;8;4;8;7;6;6;7;6;5;9;5;7;52;7;0
1;4;4;7;8;5;6;5;8;7;7;8;9;7;5;7;52;7;0
0;1;3;5;5;5;3;7;8;7;7;5;4;6;4;6;52;7;0
0;1;6;8;7;6;5;6;8;8;8;9;4;10;7;5;52;7;0
1;1;6;8;7;6;5;7;7;6;6;4;6;1;6;4;52;7;0
0;5;4;3;6;7;5;7;8;8;7;9;8;3;5;3;52;7;0
0;2;8;9;9;7;8;7;8;7;8;6;8;8;3;3;52;7;0
0;5;6;3;4;2;4;6;5;7;6;5;2;2;2;3;52;7;0
0;2;4;6;7;5;4;9;9;6;5;4;8;6;1;2;52;7;0
0;1;6;8;7;6;7;4;7;8;5;4;8;2;4;1;52;7;0
0;1;7;7;7;8;7;9;10;10;9;8;10;1;5;10;51;7;0
0;1;6;7;9;6;9;6;7;7;7;6;7;2;7;8;51;7;0
1;7;5;8;7;7;5;8;7;7;7;7;7;9;8;6;51;7;0
1;8;4;5;5;5;5;5;5;5;5;5;6;6;4;6;51;7;0
1;1;6;7;7;7;6;6;7;9;6;9;9;1;2;5;51;7;0
1;8;5;7;8;6;7;7;8;7;6;6;3;8;2;4;51;7;0
0;8;7;8;8;6;6;7;6;6;7;7;8;8;3;3;51;7;0
1;4;3;8;10;3;6;8;7;6;5;5;6;7;8;7;49;7;0
1;4;5;7;7;5;4;5;8;8;8;6;10;4;8;5;49;7;0
1;2;4;8;7;6;6;6;7;7;7;9;5;8;5;3;49;7;0
0;6;5;6;5;6;5;7;8;8;8;8;9;8;4;3;49;7;0
1;0;8;9;9;9;8;7;7;7;5;5;2;7;4;3;49;7;0
1;2;6;7;9;7;9;7;7;8;8;8;9;1;10;10;48;7;0
0;4;5;5;5;5;5;6;6;7;6;5;8;8;9;9;48;7;0
1;6;3;5;6;6;3;7;8;8;7;9;8;1;8;8;48;7;0
1;3;5;7;8;5;6;8;8;9;7;8;8;1;8;8;48;7;0
1;1;7;7;7;7;7;8;7;7;7;6;1;1;8;8;48;7;0
0;5;4;8;8;5;8;7;8;7;7;5;7;2;7;8;48;7;0
0;10;4;8;6;3;7;7;8;7;8;8;9;9;5;8;48;7;0
1;10;7;8;7;8;8;4;8;6;3;7;10;6;4;6;48;7;0
1;8;6;5;6;6;3;6;7;8;7;8;9;1;2;5;48;7;0
1;3;5;8;7;5;5;7;7;8;7;7;8;7;7;7;47;7;0
1;0;9;9;9;9;8;7;8;7;7;7;8;1;1;7;47;7;0
0;3;6;6;6;6;6;7;8;6;7;5;7;8;6;6;47;7;0
0;3;5;4;8;7;6;6;9;8;9;7;7;7;5;6;47;7;0
1;2;4;5;5;5;6;7;7;7;6;6;7;7;6;5;47;7;0
0;6;8;8;7;7;7;7;7;7;7;7;10;8;5;5;47;7;0
0;9;4;7;7;5;9;9;9;9;6;7;1;6;7;4;47;7;0
0;7;8;8;8;7;8;8;8;7;6;7;3;9;1;2;47;7;0
0;5;9;8;8;8;8;8;7;9;8;3;2;8;1;2;47;7;0
0;5;6;5;6;5;8;5;7;9;8;9;9;3;1;1;47;7;0
1;9;8;6;6;6;5;7;6;9;7;8;10;8;9;9;46;7;0
1;1;8;9;9;8;5;8;5;8;9;7;7;7;7;9;46;7;0
0;0;5;7;7;7;7;6;8;8;8;8;4;1;7;8;46;7;0
1;2;10;10;10;10;10;7;9;8;9;7;4;7;3;8;46;7;0
1;4;4;6;7;4;5;8;7;8;8;9;9;6;7;7;46;7;0
0;1;6;8;9;8;9;7;8;7;7;8;6;5;7;7;46;7;0
0;2;6;7;9;6;9;7;9;9;7;8;8;8;6;7;46;7;0
0;6;4;4;4;4;5;7;8;8;6;5;8;8;6;7;46;7;0
1;6;6;8;9;8;9;7;8;8;7;9;10;4;5;7;46;7;0
0;1;7;7;7;4;7;7;8;8;7;8;3;4;5;7;46;7;0
1;7;8;6;7;6;7;2;10;10;5;6;10;7;4;7;46;7;0
0;2;6;9;8;6;7;6;7;7;6;9;7;7;2;7;46;7;0
0;7;2;10;10;5;6;8;6;7;6;7;10;7;1;7;46;7;0
1;0;4;7;6;4;6;8;7;8;8;6;7;1;6;6;46;7;0
1;1;7;7;7;7;6;8;9;9;8;6;6;7;8;5;46;7;0
0;2;7;7;7;7;7;7;7;7;7;7;7;5;8;5;46;7;0
0;1;8;9;9;8;6;7;7;7;7;6;4;8;6;5;46;7;0
1;2;6;7;7;6;6;6;8;8;6;7;7;7;6;5;46;7;0
1;5;3;7;7;5;5;9;5;9;6;6;5;9;5;5;46;7;0
0;6;8;9;9;4;9;7;9;7;7;5;6;1;7;4;46;7;0
1;2;6;5;5;6;4;3;7;8;5;9;3;10;4;4;46;7;0
1;1;7;8;7;7;8;6;8;9;8;9;8;6;7;3;46;7;0
1;2;7;9;9;7;8;6;7;9;6;9;3;5;1;2;46;7;0
1;4;6;9;8;5;6;6;6;7;6;6;3;5;1;2;46;7;0
0;1;8;5;8;9;7;8;9;9;8;5;5;8;1;1;46;7;0
1;7;5;4;5;3;4;7;10;9;8;8;9;1;10;10;45;7;0
1;0;9;8;9;8;8;8;7;8;7;7;5;6;6;9;45;7;0
1;8;4;8;7;4;6;9;7;8;7;7;3;4;5;9;45;7;0
1;3;7;7;8;5;5;8;8;7;8;7;9;9;9;8;45;7;0
1;9;8;4;6;4;6;8;8;7;7;9;8;5;8;8;45;7;0
0;1;7;7;7;7;6;5;7;7;7;6;7;9;6;8;45;7;0
0;1;4;10;10;6;10;5;8;7;7;6;9;9;5;8;45;7;0
0;0;7;6;7;6;6;9;7;9;4;9;9;1;5;8;45;7;0
1;2;6;6;7;6;6;7;6;8;7;9;10;7;4;7;45;7;0
0;3;5;5;5;5;5;7;6;6;6;5;7;5;2;6;45;7;0
1;3;3;3;9;6;9;8;9;9;7;6;6;7;8;5;45;7;0
0;3;6;10;10;8;8;6;6;6;8;6;9;5;3;5;45;7;0
0;21;6;10;8;8;10;8;8;8;7;6;7;6;4;4;45;7;0
0;14;7;9;8;9;8;7;6;8;7;7;9;1;2;2;45;7;0
0;2;4;7;6;4;6;8;8;9;8;8;7;8;3;1;45;7;0
1;9;8;10;7;6;5;8;7;8;9;9;8;8;6;9;44;7;0
0;6;4;6;6;7;6;6;8;8;8;8;8;8;10;8;44;7;0
0;5;10;9;8;8;8;7;8;9;10;6;8;9;2;8;44;7;0
1;1;8;9;9;8;8;7;8;8;7;8;5;6;8;7;44;7;0
1;3;6;7;7;5;6;5;8;8;6;8;10;7;4;7;44;7;0
0;4;8;9;8;7;6;6;6;6;8;5;7;7;2;7;44;7;0
1;7;4;5;5;8;5;7;8;9;7;6;7;1;6;6;44;7;0
1;4;6;6;6;8;5;8;9;8;7;6;7;1;6;6;44;7;0
0;2;7;6;6;6;4;6;7;7;7;6;9;8;4;6;44;7;0
0;2;1;3;4;2;2;9;7;7;7;6;8;7;1;6;44;7;0
1;3;8;9;8;8;7;4;10;9;6;6;8;2;7;5;44;7;0
0;3;5;6;6;6;8;7;8;6;7;7;10;8;3;5;44;7;0
1;4;6;8;9;3;7;7;7;8;7;6;8;3;4;1;44;7;0
0;5;8;8;10;6;7;7;6;7;7;7;4;8;1;1;44;7;0
1;4;6;8;7;4;5;7;6;6;8;8;8;6;10;9;43;7;0
1;12;10;10;10;8;10;8;9;8;9;10;5;9;9;9;43;7;0
1;4;7;7;8;6;6;6;7;10;7;7;9;9;9;8;43;7;0
1;4;5;7;7;6;6;7;7;7;7;7;8;9;8;8;43;7;0
0;5;0;4;6;4;5;7;9;8;7;6;2;5;9;7;43;7;0
1;1;7;6;5;5;5;7;7;7;6;6;10;5;8;7;43;7;0
0;5;6;5;4;3;6;6;9;9;9;8;5;9;3;7;43;7;0
0;1;5;4;3;3;2;7;7;7;5;5;6;8;6;6;43;7;0
1;0;8;7;7;6;6;4;10;10;7;10;8;7;6;6;43;7;0
0;5;5;10;10;9;10;6;9;9;8;8;6;4;5;6;43;7;0
0;5;4;8;9;7;8;6;9;7;7;8;7;3;5;6;43;7;0
0;0;4;10;10;7;10;8;7;7;6;6;8;9;7;5;43;7;0
1;6;5;6;8;5;7;6;8;7;6;7;7;3;6;5;43;7;0
1;8;7;9;7;4;4;7;7;6;7;7;5;3;3;5;43;7;0
0;3;8;10;10;8;8;6;8;8;6;8;1;8;2;5;43;7;0
1;4;8;7;7;8;5;8;7;8;8;8;9;1;2;5;43;7;0
0;6;6;8;7;6;7;5;6;8;5;7;10;5;1;5;43;7;0
0;1;7;7;7;6;6;7;6;5;5;5;8;6;6;4;43;7;0
1;5;9;9;8;5;6;6;8;8;6;9;8;1;3;4;43;7;0
0;2;3;3;8;2;2;9;8;10;8;7;5;7;1;2;43;7;0
1;11;3;5;6;6;5;6;7;7;6;6;10;6;7;9;42;7;0
1;1;10;8;8;9;9;7;6;7;10;9;8;9;4;6;42;7;0
0;9;2;3;4;5;4;8;6;6;7;4;9;5;4;5;42;7;0
1;5;9;7;7;7;7;7;6;8;6;8;7;7;1;5;42;7;0
1;4;9;10;7;7;10;7;7;7;7;6;6;4;2;4;42;7;0
0;4;5;7;7;9;9;7;8;6;6;6;1;3;6;2;42;7;0
0;1;4;9;10;7;10;9;8;9;9;9;2;1;6;2;42;7;0
0;1;6;9;9;9;7;6;7;8;8;7;5;2;2;2;42;7;0
1;4;3;7;7;5;7;6;9;9;7;6;8;3;4;1;42;7;0
1;8;6;9;8;7;9;7;8;10;7;10;4;8;10;10;41;7;0
1;1;6;8;9;5;8;7;8;8;8;8;8;7;7;7;41;7;0
1;4;7;7;4;3;4;5;10;8;6;9;9;7;5;7;41;7;0
1;3;4;8;4;5;5;7;3;6;5;6;3;10;4;4;41;7;0
0;10;4;8;7;9;8;7;8;6;7;7;3;4;6;3;41;7;0
1;2;7;7;8;7;7;7;8;8;7;7;9;6;1;3;41;7;0
0;2;7;8;8;7;7;7;7;8;7;7;8;8;5;2;41;7;0
1;1;7;9;8;6;6;6;8;8;6;7;7;4;2;2;41;7;0
0;2;6;7;6;7;6;6;10;10;7;7;8;9;4;1;41;7;0
0;4;4;5;7;8;6;6;8;7;8;4;7;6;8;10;39;7;0
0;0;6;7;8;6;6;7;8;8;7;7;4;4;6;9;39;7;0
1;3;4;2;3;3;1;5;8;8;8;8;4;1;6;7;39;7;0
0;9;5;7;7;7;7;6;7;7;6;7;7;2;5;7;39;7;0
1;4;4;5;8;6;8;7;8;9;6;7;7;7;6;5;39;7;0
1;1;3;8;5;4;4;7;6;7;6;7;3;8;5;4;39;7;0
1;9;4;8;7;3;8;5;6;6;7;5;3;8;5;4;39;7;0
1;4;6;8;7;8;4;4;5;7;8;6;3;10;4;4;39;7;0
1;2;3;0;6;5;4;5;6;7;6;6;3;8;2;4;39;7;0
0;1;9;7;8;7;6;8;7;7;9;8;4;5;3;2;39;7;0
1;3;5;6;7;3;6;7;7;8;8;7;8;3;4;1;39;7;0
0;0;3;3;3;8;8;9;4;6;6;6;7;9;1;1;39;7;0
1;6;3;6;6;5;5;10;7;6;5;7;4;8;10;10;38;7;0
1;1;7;8;8;6;7;7;8;8;8;8;7;5;9;9;38;7;0
1;6;4;6;6;6;7;9;8;8;9;8;8;1;8;8;38;7;0
0;8;8;9;9;6;9;8;5;8;5;7;10;1;5;8;38;7;0
1;1;4;6;7;4;6;8;6;7;7;7;10;5;8;7;38;7;0
1;5;4;6;7;6;5;5;7;6;6;6;5;6;7;7;38;7;0
1;8;8;5;8;5;7;8;9;9;6;9;8;7;6;6;38;7;0
1;2;5;6;6;7;5;6;8;8;8;7;5;6;5;6;38;7;0
0;7;4;2;4;2;1;7;8;7;8;7;7;3;5;6;38;7;0
0;4;4;5;8;5;7;6;8;8;7;6;7;5;5;5;38;7;0
0;7;7;6;9;4;9;7;8;8;6;6;10;5;1;5;38;7;0
1;6;3;7;8;4;9;7;6;8;7;7;6;1;6;4;38;7;0
1;2;2;7;7;8;7;10;5;8;10;5;3;10;4;4;38;7;0
0;2;5;6;10;2;3;5;7;6;6;7;2;2;2;3;38;7;0
1;1;3;4;5;3;3;8;7;7;7;7;7;5;7;2;38;7;0
1;3;4;3;4;2;2;9;8;8;7;6;2;8;5;10;37;7;0
0;4;6;5;6;7;7;3;9;7;5;6;7;4;10;9;37;7;0
1;0;8;6;7;5;6;7;7;8;7;8;7;7;3;9;37;7;0
0;1;6;7;7;7;7;7;7;9;5;10;9;1;5;8;37;7;0
1;4;5;8;9;6;8;6;5;7;8;6;5;9;5;7;37;7;0
1;7;4;7;6;4;2;7;7;6;7;3;5;9;5;7;37;7;0
1;7;9;10;10;8;8;7;7;7;7;7;6;8;5;7;37;7;0
1;1;5;5;7;5;9;7;6;7;7;7;6;8;5;7;37;7;0
0;0;5;7;8;7;7;5;10;9;10;8;8;7;5;7;37;7;0
1;4;3;9;7;5;6;6;5;6;7;7;6;6;4;6;37;7;0
0;1;6;9;9;6;8;6;8;10;6;7;9;5;6;5;37;7;0
0;0;7;7;8;7;8;8;6;7;5;6;9;5;3;5;37;7;0
0;1;5;7;8;6;6;7;8;8;6;6;1;4;7;2;37;7;0
0;5;3;8;9;6;9;9;7;8;7;7;3;9;1;2;37;7;0
1;1;6;8;10;6;7;6;9;9;6;8;9;6;2;1;37;7;0
0;6;7;7;7;6;6;6;6;9;7;9;10;3;1;1;37;7;0
1;7;6;6;5;8;6;7;9;8;10;7;10;1;10;10;36;7;0
0;20;4;6;6;7;7;7;7;8;7;5;2;1;10;10;36;7;0
1;3;8;7;4;9;4;6;9;10;8;10;8;4;7;9;36;7;0
1;3;6;7;7;5;5;6;7;7;7;7;9;5;4;9;36;7;0
0;1;5;6;7;7;8;6;8;8;7;8;9;9;5;8;36;7;0
0;2;5;8;8;8;8;8;9;8;7;8;10;7;1;7;36;7;0
1;1;5;10;10;5;5;6;8;8;8;8;8;5;6;6;36;7;0
1;2;6;5;7;7;6;7;7;7;7;7;8;5;6;6;36;7;0
1;9;5;6;8;4;5;6;6;7;7;8;9;5;5;5;36;7;0
1;7;3;6;7;6;6;7;8;9;5;7;6;2;7;3;36;7;0
0;4;9;9;9;9;8;10;8;7;10;10;10;4;7;10;35;7;0
1;2;7;6;6;5;6;6;8;8;7;8;10;3;10;9;35;7;0
1;1;6;9;9;7;8;4;9;8;7;6;4;1;6;7;35;7;0
0;8;7;10;10;8;10;6;5;6;8;5;4;5;1;7;35;7;0
1;0;7;6;8;7;5;5;6;10;8;7;7;1;3;6;35;7;0
1;4;9;6;6;6;6;7;8;10;8;10;7;6;7;5;35;7;0
1;2;2;7;9;8;7;7;2;6;5;8;5;8;5;3;35;7;0
1;5;7;4;5;3;7;6;8;8;6;8;6;6;3;3;35;7;0
1;5;4;9;9;6;6;6;7;7;6;7;8;2;6;2;35;7;0
0;0;6;7;6;2;5;5;7;7;7;6;5;5;1;2;35;7;0
1;5;9;9;9;8;8;7;7;8;8;6;3;5;1;2;35;7;0
0;7;6;7;6;6;5;6;7;7;7;9;2;3;1;1;35;7;0
0;1;6;7;10;9;10;3;7;10;8;7;8;8;6;7;34;7;0
1;0;4;7;7;6;6;7;7;8;7;10;3;3;6;7;34;7;0
1;4;7;10;8;7;7;7;7;7;6;7;6;8;5;7;34;7;0
0;3;6;7;7;6;10;7;6;7;6;7;8;8;8;6;34;7;0
1;2;9;8;8;9;6;6;7;9;9;10;5;3;7;6;34;7;0
